Nature mutation;Valeur fonciere;Code postal;Commune;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
Vente;220000;28310;JANVILLE-EN-BEAUCE;Maison;160;8;517
Vente;190000;28190;ST ARNOULT DES BOIS;Maison;64;3;1337
Vente;190000;28190;ST ARNOULT DES BOIS;Maison;64;3;500
Vente;195100;28300;MAINVILLIERS;Maison;83;4;160
Vente;180000;28190;LANDELLES;Maison;121;5;603
Vente;180000;28190;LANDELLES;Maison;121;5;448
Vente;50000;28240;LA LOUPE;Appartement;71;5;375
Vente;50000;28240;LA LOUPE;Appartement;30;1;375
Vente;50000;28240;LA LOUPE;Appartement;40;2;375
Vente;183000;28120;ILLIERS-COMBRAY;Maison;186;5;609
Vente;200000;28170;LE BOULLAY LES 2 EGLISES;Maison;160;6;409
Vente;200000;28170;LE BOULLAY LES 2 EGLISES;Maison;160;6;895
Vente;190000;28210;COULOMBS;Maison;114;4;405
Vente;133000;28480;COMBRES;Maison;76;3;6560
Vente;133000;28480;COMBRES;Maison;76;3;3500
Vente;30000;28120;ILLIERS-COMBRAY;Maison;45;3;638
Vente;223500;28100;DREUX;Maison;120;6;316
Vente;90000;28120;ILLIERS-COMBRAY;Appartement;40;2;85
Vente;131600;28120;ILLIERS-COMBRAY;Maison;68;4;827
Vente;118800;28110;LUCE;Maison;53;3;420
Vente;101500;28270;LAONS;Maison;59;3;246
Vente;150000;28300;AMILLY;Maison;66;3;407
Vente;180000;28150;LES VILLAGES VOVEENS;Maison;100;3;552
Vente;138218;28160;YEVRES;Maison;74;4;622
Vente;133000;28160;UNVERRE;Maison;90;4;758
Vente;240000;28160;BROU;Maison;166;6;676
Vente;68900;28160;BROU;Maison;50;3;679
Vente;120000;28160;BROU;Maison;114;3;442
Vente;83000;28480;LA CROIX DU PERCHE;Maison;67;3;616
Vente;112500;28250;SENONCHES;Maison;90;4;544
Vente;92000;28200;CHATEAUDUN;Maison;83;5;604
Vente;117000;28210;NOGENT-LE-ROI;Maison;70;3;95
Vente;282700;28360;PRUNAY LE GILLON;Maison;168;6;709
Vente;258000;28400;CHAMPROND EN PERCHET;Maison;157;7;4331
Vente;328800;28000;CHARTRES;Appartement;10;1;136
Vente;328800;28000;CHARTRES;Appartement;19;1;136
Vente;328800;28000;CHARTRES;Appartement;28;1;136
Vente;328800;28000;CHARTRES;Appartement;13;1;136
Vente;328800;28000;CHARTRES;Appartement;34;1;136
Vente;328800;28000;CHARTRES;Appartement;15;1;136
Vente;96000;28250;SENONCHES;Maison;39;3;600
Vente;85000;28360;LA BOURDINIERE-SAINT-LOUP;Maison;70;2;241
Vente;172250;28400;ST JEAN PIERRE FIXTE;Maison;92;3;1170
Vente;172250;28400;ST JEAN PIERRE FIXTE;Maison;92;3;1988
Vente;172250;28400;ST JEAN PIERRE FIXTE;Maison;92;3;370
Vente;327550;28190;ST ARNOULT DES BOIS;Maison;130;4;413
Vente;327550;28190;ST ARNOULT DES BOIS;Maison;130;4;2078
Vente;134000;28190;ST LUPERCE;Maison;90;4;409
Vente;134000;28190;ST LUPERCE;Maison;90;4;485
Vente;57000;28340;MORVILLIERS;Maison;33;2;372
Vente;57000;28340;MORVILLIERS;Maison;33;2;758
Vente;110000;28400;NOGENT LE ROTROU;Maison;91;4;400
Vente;160000;28260;ANET;Maison;62;4;574
Vente;140000;28190;FONTAINE LA GUYON;Maison;100;5;505
Vente;35000;28160;FRAZE;Maison;31;1;797
Vente;35000;28160;FRAZE;Maison;31;1;409
Vente;175000;28000;CHARTRES;Maison;73;4;518
Vente;137000;28270;BREZOLLES;Maison;128;6;684
Vente;170000;28210;FAVEROLLES;Maison;91;4;855
Vente;170000;28210;FAVEROLLES;Maison;91;4;1530
Vente;110000;28170;THIMERT-GATELLES;Maison;82;4;1354
Vente;262100;28300;COLTAINVILLE;Maison;134;5;633
Vente;78000;28200;DONNEMAIN ST MAMES;Maison;74;4;135
Vente;123500;28120;ST AVIT LES GUESPIERES;Maison;144;6;980
Vente;123500;28120;ST AVIT LES GUESPIERES;Maison;144;6;867
Vente;274500;28130;ST MARTIN DE NIGELLES;Maison;100;5;525
Vente;183000;28130;MAINTENON;Maison;93;6;550
Vente;230000;28310;GOMMERVILLE;Maison;122;6;832
Vente;295000;28130;MAINTENON;Maison;82;4;570
Vente;75500;28330;CHARBONNIERES;Maison;40;2;100
Vente;75500;28330;CHARBONNIERES;Maison;70;3;110
Vente;144000;28410;SERVILLE;Maison;270;7;500
Vente;144000;28410;SERVILLE;Maison;270;7;2349
Vente;140000;28140;NOTTONVILLE;Maison;169;7;1830
Vente;140000;28140;NOTTONVILLE;Maison;169;7;1866
Vente;140000;28140;NOTTONVILLE;Maison;169;7;3376
Vente;142000;28250;LE MESNIL THOMAS;Maison;124;5;674
Vente;206500;28130;CHARTAINVILLIERS;Maison;92;4;790
Vente;227000;28130;BOUGLAINVAL;Maison;160;5;758
Vente;40000;28160;BROU;Maison;63;3;618
Vente;260000;28100;DREUX;Maison;140;5;245
Vente;184500;28700;MORAINVILLE;Maison;103;5;2242
Vente;184500;28700;MORAINVILLE;Maison;94;5;2242
Vente;134200;28200;ST DENIS-LANNERAY;Maison;102;6;797
Vente;213000;28260;SOREL MOUSSEL;Maison;94;4;975
Vente;225000;28410;BOUTIGNY-PROUAIS;Maison;123;8;598
Vente;245000;28130;VILLIERS LE MORHIER;Maison;88;5;666
Vente;245000;28130;VILLIERS LE MORHIER;Maison;88;5;342
Vente;169000;28310;GOUILLONS;Maison;157;4;470
Vente;80000;28130;BOUGLAINVAL;Maison;45;3;310
Vente;80000;28130;BOUGLAINVAL;Maison;45;3;1968
Vente;208700;28600;LUISANT;Maison;80;4;303
Vente;300000;28360;THEUVILLE;Maison;185;6;2827
Vente;300000;28360;THEUVILLE;Maison;185;6;9888
Vente;205600;28130;YERMENONVILLE;Maison;85;4;250
Vente;110000;28300;LEVES;Maison;90;4;281
Vente;105000;28120;ILLIERS-COMBRAY;Maison;72;4;68
Vente;105000;28120;ILLIERS-COMBRAY;Maison;72;4;507
Vente;165000;28700;ROINVILLE;Appartement;84;4;1315
Vente;165000;28700;ROINVILLE;Appartement;31;2;1315
Vente;165000;28700;ROINVILLE;Appartement;31;2;577
Vente;165000;28700;ROINVILLE;Appartement;84;4;577
Vente;186200;28220;CLOYES-LES-TROIS-RIVIERES;Maison;81;5;1048
Vente;164000;28110;LUCE;Maison;82;3;152
Vente;208000;28300;MAINVILLIERS;Maison;120;6;771
Vente;208000;28300;MAINVILLIERS;Maison;120;6;600
Vente;149000;28260;ROUVRES;Maison;74;4;68
Vente;149000;28260;ROUVRES;Maison;74;4;212
Vente;285100;28410;BU;Maison;130;6;460
Vente;128050;28200;CHATEAUDUN;Maison;101;6;370
Vente;95000;28120;ILLIERS-COMBRAY;Maison;105;6;266
Vente;170000;28150;LES VILLAGES VOVEENS;Maison;126;5;300
Vente;170000;28150;LES VILLAGES VOVEENS;Maison;126;5;638
Vente;436000;28300;COLTAINVILLE;Maison;256;7;1901
Vente;436000;28300;COLTAINVILLE;Maison;256;7;1320
Vente;245000;28120;NONVILLIERS GRANDHOUX;Maison;216;6;965
Vente;233000;28700;AUNEAU-BLEURY-SAINT-SYMPHORIEN;Maison;109;5;429
Vente;186000;28600;LUISANT;Maison;95;5;275
Vente;69990;28400;ARCISSES;Maison;77;4;242
Vente;250000;28000;CHARTRES;Maison;102;5;617
Vente;135000;28400;NOGENT LE ROTROU;Maison;90;3;637
Vente;80000;28110;LUCE;Maison;62;4;913
Vente;120000;28400;NOGENT LE ROTROU;Maison;71;3;245
Vente;171900;28200;ST DENIS-LANNERAY;Maison;70;4;636
Vente;219000;28140;NOTTONVILLE;Maison;138;6;1100
Vente;219000;28140;NOTTONVILLE;Maison;138;6;1154
Vente;161514;28200;CHATEAUDUN;Maison;126;6;593
Vente;218150;28240;MANOU;Maison;91;3;921
Vente;158750;28250;LA PUISAYE;Maison;70;2;329
Vente;158750;28250;LA PUISAYE;Maison;70;2;1263
Vente;241400;28130;ST PIAT;Maison;96;4;404
Vente;241400;28130;ST PIAT;Maison;96;4;600
Vente;238000;28110;LUCE;Maison;90;6;526
Vente;120000;28190;PONTGOUIN;Maison;71;4;80
Vente;87000;28240;ST ELIPH;Maison;100;4;276
Vente;160000;28260;SOREL MOUSSEL;Maison;70;3;543
Vente;244000;28190;FONTAINE LA GUYON;Maison;124;6;561
Vente;244000;28190;FONTAINE LA GUYON;Maison;124;6;2126
Vente;170000;28140;TERMINIERS;Maison;107;5;767
Vente;66000;28140;PERONVILLE;Maison;68;3;205
Vente;281000;28260;LA CHAUSSEE D IVRY;Maison;137;6;1039
Vente;281000;28260;LA CHAUSSEE D IVRY;Maison;137;6;700
Vente;310000;28630;SOURS;Maison;160;7;856
Vente;216000;28260;ROUVRES;Maison;82;5;1010
Vente;184000;28210;ST LAURENT LA GATINE;Maison;70;4;167
Vente;328000;28130;ST MARTIN DE NIGELLES;Maison;93;5;110
Vente;328000;28130;ST MARTIN DE NIGELLES;Maison;22;2;110
Vente;358900;28630;MORANCEZ;Maison;128;5;313
Vente;423300;28170;FAVIERES;Maison;250;6;814
Vente;178250;28300;LEVES;Maison;64;4;333
Vente;240000;28400;ARCISSES;Maison;106;5;726
Vente;208000;28300;LEVES;Maison;89;5;568
Vente;226100;28630;CORANCEZ;Maison;165;5;564
Vente;206650;28320;ECROSNES;Maison;70;4;585
Vente;237000;28130;PIERRES;Maison;65;3;526
Vente;237000;28130;PIERRES;Maison;65;3;700
Vente;183000;28300;MAINVILLIERS;Maison;74;4;287
Vente;242700;28150;EOLE-EN-BEAUCE;Maison;195;6;1074
Vente;85000;28140;GUILLONVILLE;Maison;90;4;198
Vente;410000;28100;DREUX;Appartement;37;2;99
Vente;410000;28100;DREUX;Appartement;23;1;99
Vente;410000;28100;DREUX;Appartement;75;3;99
Vente;210000;28500;VERNOUILLET;Maison;88;5;601
Vente;88000;28100;DREUX;Appartement;30;1;76
Vente;310000;28000;CHARTRES;Maison;97;5;276
Vente;240000;28600;LUISANT;Maison;67;3;678
Vente;205000;28330;LES ETILLEUX;Maison;130;5;135
Vente;215500;28410;ABONDANT;Maison;109;6;869
Vente;215500;28410;ABONDANT;Maison;109;6;612
Vente;234000;28500;VERNOUILLET;Maison;95;5;580
Vente;60000;28150;EOLE-EN-BEAUCE;Maison;80;4;430
Vente;437000;28630;NOGENT LE PHAYE;Maison;180;4;9407
Vente;437000;28630;NOGENT LE PHAYE;Maison;180;4;593
Vente;254350;28630;BARJOUVILLE;Maison;91;4;619
Vente;145000;28410;ABONDANT;Maison;104;4;213
Vente;170000;28230;EPERNON;Maison;91;4;240
Vente;410000;28210;COULOMBS;Maison;160;5;500
Vente;410000;28210;COULOMBS;Maison;160;5;5094
Vente;233000;28130;SOULAIRES;Maison;116;3;567
Vente;233000;28130;SOULAIRES;Maison;116;3;598
Vente;123000;28150;LOUVILLE LA CHENARD;Maison;92;4;145
Vente;300000;28630;BARJOUVILLE;Maison;98;5;446
Vente;300000;28630;BARJOUVILLE;Maison;98;5;430
Vente;178400;28190;CHUISNES;Maison;117;6;672
Vente;260000;28130;ST MARTIN DE NIGELLES;Maison;101;5;2377
Vente;260000;28130;ST MARTIN DE NIGELLES;Maison;101;5;123
Vente;80000;28100;DREUX;Maison;82;4;341
Vente;191200;28500;VERNOUILLET;Maison;84;5;525
Vente;202950;28300;LEVES;Maison;94;4;281
Vente;130000;28240;LA LOUPE;Maison;78;4;509
Vente;105000;28290;VALD'YERRE;Maison;79;4;750
Vente;105000;28290;VALD'YERRE;Maison;79;4;729
Vente;370350;28320;GALLARDON;Maison;144;5;812
Vente;110000;28250;SENONCHES;Maison;64;4;511
Vente;220000;28600;LUISANT;Maison;124;5;821
Vente;329000;28230;DROUE SUR DROUETTE;Maison;117;6;1521
Vente;340000;28630;THIVARS;Maison;149;4;1531
Vente;340000;28630;THIVARS;Maison;149;4;2132
Vente;130000;28000;CHARTRES;Appartement;24;2;28
Vente;166320;28320;GAS;Maison;82;3;224
Vente;263400;28700;AUNAY SOUS AUNEAU;Maison;148;6;10
Vente;263400;28700;AUNAY SOUS AUNEAU;Maison;156;5;598
Vente;245000;28400;SOUANCE AU PERCHE;Maison;127;4;397
Vente;90000;28800;BONNEVAL;Maison;65;5;170
Vente;117000;28120;BAILLEAU LE PIN;Maison;105;4;424
Vente;135000;28120;VIEUVICQ;Maison;86;5;945
Vente;71000;28400;NOGENT LE ROTROU;Maison;60;3;458
Vente;294000;28230;EPERNON;Maison;110;5;853
Vente;150000;28150;LES VILLAGES VOVEENS;Maison;68;4;670
Vente;270000;28000;CHARTRES;Maison;120;5;466
Vente;144500;28400;NOGENT LE ROTROU;Maison;81;4;694
Vente;167600;28120;SANDARVILLE;Maison;130;5;475
Vente;169700;28330;AUTHON DU PERCHE;Maison;69;4;488
Vente;161000;28700;ST LEGER DES AUBEES;Maison;112;5;585
Vente;196200;28700;BEVILLE LE COMTE;Maison;116;8;590
Vente;329850;28410;BOUTIGNY-PROUAIS;Maison;160;5;882
Vente;329850;28410;BOUTIGNY-PROUAIS;Maison;160;5;728
Vente;265000;28600;LUISANT;Maison;114;6;597
Vente;150000;28100;DREUX;Maison;144;5;500
Vente;190000;28100;DREUX;Maison;104;5;375
Vente;190000;28100;DREUX;Maison;104;5;943
Vente;72500;28210;VILLEMEUX SUR EURE;Maison;70;4;737
Vente;140000;28160;BROU;Maison;80;5;513
Vente;160500;28160;BROU;Maison;137;3;631
Vente;222650;28700;VOISE;Maison;140;6;375
Vente;183050;28130;BOUGLAINVAL;Maison;96;4;775
Vente;183050;28130;BOUGLAINVAL;Maison;96;4;232
Vente;110000;28290;CHAPELLE ROYALE;Maison;67;3;894
Vente;110000;28290;CHAPELLE ROYALE;Maison;67;3;366
Vente;221500;28320;GALLARDON;Maison;75;3;600
Vente;205060;28210;VILLEMEUX SUR EURE;Maison;106;4;282
Vente;45000;28240;BELHOMERT GUEHOUVILLE;Maison;75;1;854
Vente;54651,33;28300;JOUY;Maison;61;2;590
Vente;54651,33;28300;JOUY;Maison;61;2;500
Vente;48500;28200;CHATEAUDUN;Maison;94;3;286
Vente;190000;28150;EOLE-EN-BEAUCE;Maison;90;4;578
Vente;67000;28160;DANGEAU;Maison;108;3;790
Vente;490000;28800;BONNEVAL;Maison;390;9;193
Vente;145000;28130;BOUGLAINVAL;Maison;70;3;1695
Vente;171500;28210;LE BOULLAY THIERRY;Maison;94;6;664
Vente;254000;28150;EOLE-EN-BEAUCE;Maison;139;6;514
Vente;254000;28150;EOLE-EN-BEAUCE;Maison;139;6;500
Vente;156000;28500;MONTREUIL;Maison;64;4;573
Vente;461000;28000;CHARTRES;Maison;134;7;237
Vente;120000;28630;THIVARS;Maison;77;4;856
Vente;227500;28350;ST LUBIN DES JONCHERETS;Maison;103;5;24
Vente;148000;28800;PRE ST EVROULT;Maison;130;3;992
Vente;139500;28800;MORIERS;Maison;122;6;945
Vente;235800;28800;ALLUYES;Maison;160;5;465
Vente;235800;28800;ALLUYES;Maison;160;5;500
Vente;211200;28130;CHARTAINVILLIERS;Maison;80;4;450
Vente;136500;28400;ARCISSES;Maison;97;4;460
Vente;200000;28000;CHARTRES;Maison;80;5;633
Vente;650000;28600;LUISANT;Appartement;76;3;489
Vente;650000;28600;LUISANT;Maison;74;3;489
Vente;100000;28320;ECROSNES;Maison;78;4;833
Vente;155000;28210;VILLEMEUX SUR EURE;Maison;81;5;688
Vente;281500;28000;CHARTRES;Maison;106;4;286
Vente;144500;28200;THIVILLE;Maison;87;3;890
Vente;334800;28500;VERT EN DROUAIS;Maison;70;4;1322
Vente;267450;28130;HOUX;Maison;121;5;247
Vente;147300;28140;EOLE-EN-BEAUCE;Maison;80;4;200
Vente;227000;28300;MAINVILLIERS;Maison;70;4;241
Vente;232500;28320;GAS;Maison;98;6;811
Vente;226000;28150;OUARVILLE;Maison;115;5;656
Vente;162000;28300;GASVILLE OISEME;Maison;95;6;574
Vente;118000;28290;VALD'YERRE;Maison;95;5;517
Vente;268800;28130;BOUGLAINVAL;Maison;141;3;2124
Vente;268800;28130;BOUGLAINVAL;Maison;141;3;432
Vente;45000;28170;MAILLEBOIS;Maison;56;2;95
Vente;165000;28170;CHATEAUNEUF EN THYMERAIS;Maison;88;5;662
Vente;251451;28300;AMILLY;Maison;94;5;821
Vente;175000;28300;FRESNAY LE GILMERT;Maison;90;4;155
Vente;178000;28240;LA LOUPE;Maison;93;4;729
Vente;324000;28110;LUCE;Maison;114;5;608
Vente;250500;28630;THIVARS;Maison;110;5;365
Vente;160000;28500;MEZIERES EN DROUAIS;Maison;100;4;1720
Vente;70000;28240;ST VICTOR DE BUTHON;Maison;105;4;820
Vente;70000;28240;ST VICTOR DE BUTHON;Maison;105;4;1480
Vente;70000;28240;ST VICTOR DE BUTHON;Maison;105;4;6035
Vente;135000;28240;FONTAINE SIMON;Appartement;60;3;120
Vente;135000;28240;FONTAINE SIMON;Appartement;53;3;120
Vente;120000;28240;LA LOUPE;Maison;74;3;360
Vente;218900;28300;MAINVILLIERS;Maison;89;5;514
Vente;160000;28000;CHARTRES;Maison;58;4;62
Vente;182500;28150;LES VILLAGES VOVEENS;Maison;88;4;627
Vente;170900;28500;VERNOUILLET;Maison;84;5;488
Vente;247000;28190;ST LUPERCE;Maison;131;6;674
Vente;245000;28130;MAINTENON;Maison;84;4;700
Vente;170000;28500;VERNOUILLET;Maison;96;5;398
Vente;200000;28310;TOURY;Maison;81;4;585
Vente;95000;28240;MONTLANDON;Maison;51;2;160
Vente;261500;28700;SAINVILLE;Maison;132;7;806
Vente;275500;28200;ST DENIS-LANNERAY;Maison;124;5;904
Vente;496000;28630;VER LES CHARTRES;Maison;123;5;1160
Vente;225000;28150;LES VILLAGES VOVEENS;Maison;148;5;735
Vente;230300;28500;CRECY COUVE;Maison;145;5;921
Vente;169000;28320;YMERAY;Maison;85;4;509
Vente;300000;28330;LA BAZOCHE GOUET;Maison;250;7;375
Vente;65000;28360;PRUNAY LE GILLON;Maison;45;2;55
Vente;190000;28700;AUNEAU-BLEURY-SAINT-SYMPHORIEN;Maison;140;6;371
Vente;175000;28700;AUNAY SOUS AUNEAU;Maison;86;5;417
Vente;104000;28190;LE FAVRIL;Maison;51;1;866
Vente;217000;28600;LUISANT;Maison;80;4;208
Vente;206315;28380;ST REMY SUR AVRE;Maison;84;4;109
Vente;206315;28380;ST REMY SUR AVRE;Maison;84;4;954
Vente;255000;28330;AUTHON DU PERCHE;Maison;96;3;854
Vente;249781,13;28500;VERNOUILLET;Maison;96;5;398
Vente;300000;28190;PONTGOUIN;Maison;97;3;927
Vente;170000;28240;MANOU;Maison;114;3;420
Vente;120000;28310;NEUVILLE SAINT DENIS;Maison;80;4;290
Vente;96000;28250;SENONCHES;Appartement;35;1;69
Vente;96000;28250;SENONCHES;Appartement;35;2;69
Vente;96000;28250;SENONCHES;Appartement;30;1;69
Vente;160000;28350;ST LUBIN DES JONCHERETS;Maison;64;4;401
Vente;160000;28350;ST LUBIN DES JONCHERETS;Maison;64;4;598
Vente;187000;28350;ST LUBIN DES JONCHERETS;Maison;122;6;380
Vente;52000;28220;VALD'YERRE;Maison;36;2;220
Vente;204700;28400;NOGENT LE ROTROU;Maison;88;4;670
Vente;204700;28700;VOISE;Maison;88;5;1031
Vente;215000;28260;GILLES;Maison;113;4;2183
Vente;215000;28260;GILLES;Maison;113;4;2855
Vente;542910;28170;SAINT-MAIXME-HAUTERIVE;Maison;234;6;1000
Vente;542910;28170;SAINT-MAIXME-HAUTERIVE;Maison;234;6;4200
Vente;108000;28200;CHATEAUDUN;Maison;87;3;205
Vente;155000;28360;THEUVILLE;Maison;112;5;205
Vente;122000;28500;SAULNIERES;Maison;83;4;1036
Vente;122000;28500;SAULNIERES;Maison;83;4;1040
Vente;191700;28630;SOURS;Maison;108;4;301
Vente;286000;28320;ECROSNES;Maison;160;5;480
Vente;138000;28190;ST GERMAIN LE GAILLARD;Maison;76;4;1030
Vente;210000;28000;CHARTRES;Maison;95;5;917
Vente;178000;28480;CHASSANT;Maison;100;3;1376
Vente;178000;28480;CHASSANT;Maison;100;3;244
Vente;185000;28630;BERCHERES LES PIERRES;Maison;95;5;657
Vente;254000;28300;MAINVILLIERS;Maison;130;4;328
Vente;206130;28350;DAMPIERRE SUR AVRE;Maison;140;5;502
Vente;206130;28350;DAMPIERRE SUR AVRE;Maison;140;5;20
Vente;206130;28350;DAMPIERRE SUR AVRE;Maison;140;5;1950
Vente;218650;28230;EPERNON;Maison;73;4;572
Vente;240000;28700;ROINVILLE;Maison;100;6;816
Vente;286600;28700;HOUVILLE LA BRANCHE;Maison;162;6;1229
Vente;170000;28130;BOUGLAINVAL;Maison;99;5;1780
Vente;170000;28130;BOUGLAINVAL;Maison;99;5;357
Vente;60000;28400;NOGENT LE ROTROU;Maison;62;3;95
Vente;118000;28300;MAINVILLIERS;Maison;58;3;422
Vente;105600;28000;CHARTRES;Maison;78;5;193
Vente;105600;28000;CHARTRES;Maison;78;5;185
Vente;105600;28000;CHARTRES;Maison;78;5;183
Vente;76000;28200;CONIE MOLITARD;Maison;100;4;652
Vente;275000;28310;JANVILLE-EN-BEAUCE;Maison;113;5;593
Vente;40000;28700;AUNAY SOUS AUNEAU;Maison;24;1;497
Vente;220000;28170;CHATEAUNEUF EN THYMERAIS;Maison;119;5;684
Vente;160500;28310;JANVILLE-EN-BEAUCE;Maison;128;4;349
Vente;128890;28400;NOGENT LE ROTROU;Maison;76;4;75
Vente;362000;28600;LUISANT;Maison;132;5;1539
Vente;30000;28250;FRAMBOISIERE;Maison;70;2;760
Vente;220000;28130;ST MARTIN DE NIGELLES;Maison;73;5;340
Vente;122500;28100;DREUX;Maison;44;2;80
Vente;40000;28270;BREZOLLES;Maison;39;3;70
Vente;178500;28000;CHARTRES;Maison;81;4;47
Vente;322500;28630;LE COUDRAY;Maison;104;2;624
Vente;106000;28240;MONTLANDON;Maison;72;3;155
Vente;280000;28260;SOREL MOUSSEL;Maison;17;1;876
Vente;280000;28260;SOREL MOUSSEL;Maison;155;5;876
Vente;80000;28220;CLOYES-LES-TROIS-RIVIERES;Maison;75;4;703
Vente;194000;28190;COURVILLE SUR EURE;Maison;99;6;386
Vente;194000;28190;COURVILLE SUR EURE;Maison;99;6;792
Vente;330000;28260;BERCHERES SUR VESGRE;Maison;95;4;255
Vente;359000;28130;ST MARTIN DE NIGELLES;Maison;81;5;1500
Vente;359000;28130;ST MARTIN DE NIGELLES;Maison;81;5;3378
Vente;193000;28480;THIRON GARDAIS;Maison;148;3;195
Vente;180000;28110;LUCE;Maison;96;4;327
Vente;50000;28140;COURBEHAYE;Maison;70;4;585
Vente;137100;28200;LOGRON;Maison;105;6;896
Vente;140000;28170;TREMBLAY-LES-VILLAGES;Maison;75;4;585
Vente;155000;28400;ARCISSES;Maison;136;6;120
Vente;155000;28400;ARCISSES;Maison;136;6;5580
Vente;71000;28400;NOGENT LE ROTROU;Maison;62;3;151
Vente;75000;28140;CORMAINVILLE;Maison;49;3;622
Vente;130000;28310;GUILLEVILLE;Maison;75;5;2644
Vente;130000;28310;GUILLEVILLE;Maison;75;5;2568
Vente;182000;28190;MITTAINVILLIERS-VERIGNY;Maison;72;4;548
Vente;109000;28120;ILLIERS-COMBRAY;Maison;71;6;536
Vente;148750;28240;MONTIREAU;Maison;90;4;1260
Vente;148750;28240;MONTIREAU;Maison;90;4;293
Vente;184000;28130;MAINTENON;Maison;102;3;691
Vente;184000;28130;MAINTENON;Maison;102;3;40
Vente;242000;28700;OYSONVILLE;Maison;109;5;420
Vente;176000;28110;LUCE;Maison;89;4;590
Vente;261000;28410;ABONDANT;Maison;110;6;355
Vente;201200;28190;ST GEORGES SUR EURE;Maison;118;6;701
Vente;143350;28120;LES CHATELLIERS N. DAME;Maison;84;4;1196
Vente;210000;28190;ST GEORGES SUR EURE;Maison;115;7;1333
Vente;210000;28190;ST GEORGES SUR EURE;Maison;115;7;500
Vente;239400;28220;VALD'YERRE;Maison;175;5;723
Vente;220200;28700;AUNEAU-BLEURY-SAINT-SYMPHORIEN;Maison;73;4;546
Vente;200000;28210;CROISILLES;Maison;166;6;1582
Vente;200000;28210;CROISILLES;Maison;166;6;680
Vente;200000;28210;CROISILLES;Maison;166;6;3078
Vente;250000;28230;DROUE SUR DROUETTE;Maison;75;3;1360
Vente;250000;28230;DROUE SUR DROUETTE;Maison;75;3;1080
Vente;116200;28800;LE GAULT ST DENIS;Maison;106;2;651
Vente;70000;28330;LES ETILLEUX;Maison;108;4;365
Vente;70000;28330;LES ETILLEUX;Maison;108;4;77
Vente;300000;28400;ARCISSES;Maison;203;7;7473
Vente;300000;28400;ARCISSES;Maison;203;7;678
Vente;231965;28000;CHARTRES;Maison;135;6;67
Vente;470000;28210;COULOMBS;Maison;149;6;500
Vente;470000;28210;COULOMBS;Maison;24;1;500
Vente;470000;28210;COULOMBS;Maison;24;1;1724
Vente;470000;28210;COULOMBS;Maison;149;6;1724
Vente;230000;28260;SAUSSAY;Maison;90;4;735
Vente;160000;28600;LUISANT;Maison;65;3;234
Vente;1100000;28100;DREUX;Appartement;44;3;831
Vente;1100000;28100;DREUX;Appartement;50;2;831
Vente;1100000;28100;DREUX;Appartement;69;4;831
Vente;1100000;28100;DREUX;Appartement;103;5;831
Vente;1100000;28100;DREUX;Appartement;52;2;831
Vente;1100000;28100;DREUX;Appartement;27;2;831
Vente;1100000;28100;DREUX;Appartement;44;4;831
Vente;1100000;28100;DREUX;Appartement;46;4;831
Vente;1100000;28100;DREUX;Appartement;67;4;831
Vente;1100000;28100;DREUX;Appartement;32;2;831
Vente;1100000;28100;DREUX;Appartement;43;3;831
Vente;1100000;28100;DREUX;Appartement;22;1;38
Vente;261900;28300;ST AUBIN DES BOIS;Maison;188;5;581
Vente;295000;28320;BAILLEAU-ARMENONVILLE;Maison;128;4;513
Vente;267250;28320;YMERAY;Maison;88;4;442
Vente;267250;28320;YMERAY;Maison;88;4;306
Vente;175000;28200;ST DENIS-LANNERAY;Maison;140;6;600
Vente;175000;28200;ST DENIS-LANNERAY;Maison;140;6;546
Vente;275400;28210;NOGENT-LE-ROI;Maison;210;7;920
Vente;275400;28210;NOGENT-LE-ROI;Maison;210;7;389
Vente;160000;28100;DREUX;Maison;68;3;504
Vente;160000;28200;CHATEAUDUN;Maison;109;3;288
Vente;133000;28200;DONNEMAIN ST MAMES;Maison;105;6;603
Vente;133000;28200;DONNEMAIN ST MAMES;Maison;105;6;397
Vente;105000;28160;DANGEAU;Maison;85;1;2130
Vente;96000;28190;MITTAINVILLIERS-VERIGNY;Maison;74;3;596
Vente;119000;28200;CHATEAUDUN;Maison;77;3;731
Vente;250000;28480;HAPPONVILLIERS;Maison;145;4;858
Vente;55000;28400;MAROLLES LES BUIS;Maison;53;3;973
Vente;225000;28500;AUNAY SOUS CRECY;Maison;105;5;849
Vente;260000;28160;BROU;Maison;183;8;525
Vente;260000;28160;BROU;Maison;183;8;1048
Vente;222500;28260;OULINS;Maison;114;5;905
Vente;218800;28270;ST LUBIN DE CRAVANT;Maison;16;1;7664
Vente;218800;28270;ST LUBIN DE CRAVANT;Maison;16;1;178
Vente;218800;28270;ST LUBIN DE CRAVANT;Maison;16;1;188628
